"Nodo","Fecha","Hora","pml"
"06PRY-115","2024-12-06","6","507.76"
"06PRY-115","2024-12-06","7","603.52"
"06PRY-115","2024-12-06","8","601.93"
"06PRY-115","2024-12-06","9","557.62"
"06PRY-115","2024-12-06","10","503.3"
"06PRY-115","2024-12-06","11","527.62"
"06PRY-115","2024-12-06","12","516.2"
"06PRY-115","2024-12-06","13","502.86"
"06PRY-115","2024-12-06","14","556.76"
"06PRY-115","2024-12-06","15","567.1"
"06PRY-115","2024-12-06","16","608.06"
"06PRY-115","2024-12-06","17","586.94"
"06PRY-115","2024-12-06","18","644.5"
"06PRY-115","2024-12-06","19","620.25"
"06PRY-115","2024-12-06","20","649.39"
"06PRY-115","2024-12-06","21","625.19"
"06PRY-115","2024-12-06","22","638.25"
"06PRY-115","2024-12-06","23","614.05"
"06PRY-115","2024-12-06","24","577.17"
"06PRY-115","2024-12-07","1","614.44"
"06PRY-115","2024-12-07","2","597.73"
"06PRY-115","2024-12-07","3","530.35"
"06PRY-115","2024-12-07","4","509.32"
"06PRY-115","2024-12-07","5","508.52"
"06PRY-115","2024-12-07","6","525.63"
"06PRY-115","2024-12-07","7","574.62"
"06PRY-115","2024-12-07","8","607.21"
"06PRY-115","2024-12-07","9","584.72"
"06PRY-115","2024-12-07","10","521.84"
"06PRY-115","2024-12-07","11","523.02"
"06PRY-115","2024-12-07","12","524.79"
"06PRY-115","2024-12-07","13","514.28"
"06PRY-115","2024-12-07","14","518.07"
"06PRY-115","2024-12-07","15","520.84"
"06PRY-115","2024-12-07","16","524.15"
"06PRY-115","2024-12-07","17","582.41"
"06PRY-115","2024-12-07","18","1068.86"
"06PRY-115","2024-12-07","19","1097.95"
"06PRY-115","2024-12-07","20","1079.68"
"06PRY-115","2024-12-07","21","1094.09"
"06PRY-115","2024-12-07","22","998.78"
"06PRY-115","2024-12-07","23","997.98"
"06PRY-115","2024-12-07","24","602.4"
"02SNS-115","2024-12-01","1","910.54"
"02SNS-115","2024-12-01","2","557.52"
"02SNS-115","2024-12-01","3","512.39"
"02SNS-115","2024-12-01","4","500.95"
"02SNS-115","2024-12-01","5","500.85"
"02SNS-115","2024-12-01","6","504.39"
"02SNS-115","2024-12-01","7","500.72"
"02SNS-115","2024-12-01","8","468.28"
"02SNS-115","2024-12-01","9","440.33"
"02SNS-115","2024-12-01","10","386.72"
"02SNS-115","2024-12-01","11","441.86"
"02SNS-115","2024-12-01","12","447.07"
"02SNS-115","2024-12-01","13","463.84"
"02SNS-115","2024-12-01","14","477.67"
"02SNS-115","2024-12-01","15","486.53"
"02SNS-115","2024-12-01","16","488.33"
"02SNS-115","2024-12-01","17","511.13"
"02SNS-115","2024-12-01","18","661.52"
"02SNS-115","2024-12-01","19","864.14"
"02SNS-115","2024-12-01","20","944.23"
"02SNS-115","2024-12-01","21","854.8"
"02SNS-115","2024-12-01","22","961.76"
"02SNS-115","2024-12-01","23","764.38"
"02SNS-115","2024-12-01","24","593.02"
"02SNS-115","2024-12-02","1","488.21"
"02SNS-115","2024-12-02","2","461.56"
"02SNS-115","2024-12-02","3","426.86"
"02SNS-115","2024-12-02","4","424.86"
"02SNS-115","2024-12-02","5","426.22"
"02SNS-115","2024-12-02","6","445.33"
"02SNS-115","2024-12-02","7","492.09"
"02SNS-115","2024-12-02","8","503.68"
"02SNS-115","2024-12-02","9","482.46"
"02SNS-115","2024-12-02","10","486.16"
"02SNS-115","2024-12-02","11","505.78"
"02SNS-115","2024-12-02","12","526.69"
"02SNS-115","2024-12-02","13","549.84"
"02SNS-115","2024-12-02","14","551.95"
"02SNS-115","2024-12-02","15","553.63"
"02SNS-115","2024-12-02","16","607.2"
"02SNS-115","2024-12-02","17","614.38"
"02SNS-115","2024-12-02","18","819.94"
"02SNS-115","2024-12-02","19","609.7"
"02SNS-115","2024-12-02","20","964.03"
"02SNS-115","2024-12-02","21","647.96"
"02SNS-115","2024-12-02","22","1076.05"
"02SNS-115","2024-12-02","23","618.61"
"02SNS-115","2024-12-02","24","577.45"
"02SNS-115","2024-12-03","1","551.34"
"02SNS-115","2024-12-03","2","514.68"
"02SNS-115","2024-12-03","3","495.37"
"02SNS-115","2024-12-03","4","486.78"
"02SNS-115","2024-12-03","5","482.37"
"02SNS-115","2024-12-03","6","494.76"
"02SNS-115","2024-12-03","7","523.93"
"02SNS-115","2024-12-03","8","532.5"
"02SNS-115","2024-12-03","9","513.28"
"02SNS-115","2024-12-03","10","511.18"
"02SNS-115","2024-12-03","11","504.26"
"02SNS-115","2024-12-03","12","496.98"
"02SNS-115","2024-12-03","13","497.17"
"02SNS-115","2024-12-03","14","516.37"
"02SNS-115","2024-12-03","15","524.16"
"02SNS-115","2024-12-03","16","550.85"
"02SNS-115","2024-12-03","17","626.07"
"02SNS-115","2024-12-03","18","610.41"
"02SNS-115","2024-12-03","19","809.31"
"02SNS-115","2024-12-03","20","615.83"
"02SNS-115","2024-12-03","21","608.77"
"02SNS-115","2024-12-03","22","603.95"
"02SNS-115","2024-12-03","23","620.11"
"02SNS-115","2024-12-03","24","536.1"
"02SNS-115","2024-12-04","1","572.39"
"02SNS-115","2024-12-04","2","532.04"
"02SNS-115","2024-12-04","3","547.62"
"02SNS-115","2024-12-04","4","548.03"
"02SNS-115","2024-12-04","5","533.55"
"02SNS-115","2024-12-04","6","549.47"
"02SNS-115","2024-12-04","7","608.12"
"02SNS-115","2024-12-04","8","731.33"
"02SNS-115","2024-12-04","9","610.38"
"02SNS-115","2024-12-04","10","574.29"
"02SNS-115","2024-12-04","11","575.42"
"02SNS-115","2024-12-04","12","579.26"
"02SNS-115","2024-12-04","13","644.31"
"02SNS-115","2024-12-04","14","648.21"
"02SNS-115","2024-12-04","15","639.41"
"02SNS-115","2024-12-04","16","757.96"
"02SNS-115","2024-12-04","17","751.36"
"02SNS-115","2024-12-04","18","679.28"
"02SNS-115","2024-12-04","19","671.18"
"02SNS-115","2024-12-04","20","669.18"
"02SNS-115","2024-12-04","21","1012.48"
"02SNS-115","2024-12-04","22","1078.54"
"02SNS-115","2024-12-04","23","801.73"
"02SNS-115","2024-12-04","24","627.35"
"02SNS-115","2024-12-05","1","622.05"
"02SNS-115","2024-12-05","2","554.25"
"02SNS-115","2024-12-05","3","548.8"
"02SNS-115","2024-12-05","4","550.18"
"02SNS-115","2024-12-05","5","550.62"
"02SNS-115","2024-12-05","6","558.91"
"02SNS-115","2024-12-05","7","620.02"
"02SNS-115","2024-12-05","8","526.31"
"02SNS-115","2024-12-05","9","577.3"
"02SNS-115","2024-12-05","10","564.54"
"02SNS-115","2024-12-05","11","546.42"
"02SNS-115","2024-12-05","12","555.69"
"02SNS-115","2024-12-05","13","568.58"
"02SNS-115","2024-12-05","14","572.23"
"02SNS-115","2024-12-05","15","619.5"
"02SNS-115","2024-12-05","16","636.21"
"02SNS-115","2024-12-05","17","644.85"
"02SNS-115","2024-12-05","18","971.75"
"02SNS-115","2024-12-05","19","948.08"
"02SNS-115","2024-12-05","20","770.47"
"02SNS-115","2024-12-05","21","636.96"
"02SNS-115","2024-12-05","22","642.41"
"02SNS-115","2024-12-05","23","622.22"
"02SNS-115","2024-12-05","24","598.47"
"02SNS-115","2024-12-06","1","631.29"
"02SNS-115","2024-12-06","2","556.2"
"02SNS-115","2024-12-06","3","537.43"
"02SNS-115","2024-12-06","4","533.61"
"02SNS-115","2024-12-06","5","535.67"
"02SNS-115","2024-12-06","6","550.95"
"02SNS-115","2024-12-06","7","604.22"
"02SNS-115","2024-12-06","8","593.65"
"02SNS-115","2024-12-06","9","632.64"
"02SNS-115","2024-12-06","10","582.59"
"02SNS-115","2024-12-06","11","610.98"
"02SNS-115","2024-12-06","12","597.61"
"02SNS-115","2024-12-06","13","559.92"
"02SNS-115","2024-12-06","14","623"
"02SNS-115","2024-12-06","15","637.78"
"02SNS-115","2024-12-06","16","690.9"
"02SNS-115","2024-12-06","17","656.08"
"02SNS-115","2024-12-06","18","713.39"
"02SNS-115","2024-12-06","19","672.96"
"02SNS-115","2024-12-06","20","680.26"
"02SNS-115","2024-12-06","21","678.39"
"02SNS-115","2024-12-06","22","675.48"
"02SNS-115","2024-12-06","23","668.62"
"02SNS-115","2024-12-06","24","633.08"
"02SNS-115","2024-12-07","1","683.97"
"02SNS-115","2024-12-07","2","604.92"
"02SNS-115","2024-12-07","3","551.77"
"02SNS-115","2024-12-07","4","536.06"
"02SNS-115","2024-12-07","5","526.87"
"02SNS-115","2024-12-07","6","551.56"
"02SNS-115","2024-12-07","7","551.86"
"02SNS-115","2024-12-07","8","536.3"
"02SNS-115","2024-12-07","9","569.7"
"02SNS-115","2024-12-07","10","567.33"
"02SNS-115","2024-12-07","11","597.55"
"02SNS-115","2024-12-07","12","600.07"
"02SNS-115","2024-12-07","13","576.01"
"02SNS-115","2024-12-07","14","561.38"
"02SNS-115","2024-12-07","15","638.39"
"02SNS-115","2024-12-07","16","583.31"
"02SNS-115","2024-12-07","17","725.6"
"02SNS-115","2024-12-07","18","722.28"
"02SNS-115","2024-12-07","19","1109.77"
"02SNS-115","2024-12-07","20","980.15"
"02SNS-115","2024-12-07","21","938"
"02SNS-115","2024-12-07","22","1057.29"
"02SNS-115","2024-12-07","23","1064.01"
"02SNS-115","2024-12-07","24","674.07"
"03SLD-230","2024-12-01","1","852.83"
"03SLD-230","2024-12-01","2","541.56"
"03SLD-230","2024-12-01","3","502.39"
"03SLD-230","2024-12-01","4","492.38"
"03SLD-230","2024-12-01","5","493.42"
"03SLD-230","2024-12-01","6","562.05"
"03SLD-230","2024-12-01","7","561.57"
"03SLD-230","2024-12-01","8","515.93"
"03SLD-230","2024-12-01","9","473.62"
"03SLD-230","2024-12-01","10","372.27"
"03SLD-230","2024-12-01","11","422.41"
"03SLD-230","2024-12-01","12","430.02"
"03SLD-230","2024-12-01","13","444.08"
"03SLD-230","2024-12-01","14","455.33"
"03SLD-230","2024-12-01","15","464.44"
"03SLD-230","2024-12-01","16","466.01"
"03SLD-230","2024-12-01","17","490.56"
"03SLD-230","2024-12-01","18","630.82"
"03SLD-230","2024-12-01","19","817.24"
"03SLD-230","2024-12-01","20","889.71"
"03SLD-230","2024-12-01","21","805.61"
"03SLD-230","2024-12-01","22","892.76"
"03SLD-230","2024-12-01","23","725.9"
"03SLD-230","2024-12-01","24","573.09"
"03SLD-230","2024-12-02","1","479.62"
"03SLD-230","2024-12-02","2","454.04"
"03SLD-230","2024-12-02","3","421.34"
"03SLD-230","2024-12-02","4","418.4"
"03SLD-230","2024-12-02","5","421.3"
"03SLD-230","2024-12-02","6","440.63"
"03SLD-230","2024-12-02","7","490.15"
"03SLD-230","2024-12-02","8","505.85"
"03SLD-230","2024-12-02","9","472.46"
"03SLD-230","2024-12-02","10","472.09"
"03SLD-230","2024-12-02","11","492.26"
"03SLD-230","2024-12-02","12","515.13"
"03SLD-230","2024-12-02","13","533.76"
"03SLD-230","2024-12-02","14","535.59"
"03SLD-230","2024-12-02","15","537.88"
"03SLD-230","2024-12-02","16","587.66"
"03SLD-230","2024-12-02","17","609.27"
"03SLD-230","2024-12-02","18","827.28"
"03SLD-230","2024-12-02","19","779.7"
"03SLD-230","2024-12-02","20","1126.12"
"03SLD-230","2024-12-02","21","911.95"
"03SLD-230","2024-12-02","22","1075.12"
"03SLD-230","2024-12-02","23","617.58"
"03SLD-230","2024-12-02","24","574.33"
"03SLD-230","2024-12-03","1","554.42"
"03SLD-230","2024-12-03","2","520.51"
"03SLD-230","2024-12-03","3","496.81"
"03SLD-230","2024-12-03","4","488.15"
"03SLD-230","2024-12-03","5","483.05"
"03SLD-230","2024-12-03","6","498.33"
"03SLD-230","2024-12-03","7","530.76"
"03SLD-230","2024-12-03","8","540.59"
"03SLD-230","2024-12-03","9","517.63"
"03SLD-230","2024-12-03","10","509"
"03SLD-230","2024-12-03","11","497.07"
"03SLD-230","2024-12-03","12","488.97"
"03SLD-230","2024-12-03","13","488.13"
"03SLD-230","2024-12-03","14","509.06"
"03SLD-230","2024-12-03","15","517.73"
"03SLD-230","2024-12-03","16","544.38"
"03SLD-230","2024-12-03","17","622.55"
"03SLD-230","2024-12-03","18","780.64"
"03SLD-230","2024-12-03","19","1516.43"
"03SLD-230","2024-12-03","20","1054.31"
"03SLD-230","2024-12-03","21","1029.52"
"03SLD-230","2024-12-03","22","757.25"
"03SLD-230","2024-12-03","23","622.99"
"03SLD-230","2024-12-03","24","538.26"
"03SLD-230","2024-12-04","1","576.52"
"03SLD-230","2024-12-04","2","539.58"
"03SLD-230","2024-12-04","3","554.96"
"03SLD-230","2024-12-04","4","558.03"
"03SLD-230","2024-12-04","5","543.76"
"03SLD-230","2024-12-04","6","558.38"
"03SLD-230","2024-12-04","7","617.04"
"03SLD-230","2024-12-04","8","740.61"
"03SLD-230","2024-12-04","9","609.56"
"03SLD-230","2024-12-04","10","566.6"
"03SLD-230","2024-12-04","11","562.7"
"03SLD-230","2024-12-04","12","565.18"
"03SLD-230","2024-12-04","13","627.64"
"03SLD-230","2024-12-04","14","628.88"
"03SLD-230","2024-12-04","15","616.33"
"03SLD-230","2024-12-04","16","716.38"
"03SLD-230","2024-12-04","17","737.99"
"03SLD-230","2024-12-04","18","952.1"
"03SLD-230","2024-12-04","19","935.56"
"03SLD-230","2024-12-04","20","917.38"
"03SLD-230","2024-12-04","21","1440.4"
"03SLD-230","2024-12-04","22","1073.39"
"03SLD-230","2024-12-04","23","796.63"
"03SLD-230","2024-12-04","24","626.01"
"03SLD-230","2024-12-05","1","627.43"
"03SLD-230","2024-12-05","2","560.37"
"03SLD-230","2024-12-05","3","556.23"
"03SLD-230","2024-12-05","4","557.02"
"03SLD-230","2024-12-05","5","557.78"
"03SLD-230","2024-12-05","6","563.07"
"03SLD-230","2024-12-05","7","624.19"
"03SLD-230","2024-12-05","8","1456.37"
"03SLD-230","2024-12-05","9","1034.33"
"03SLD-230","2024-12-05","10","1016.82"
"03SLD-230","2024-12-05","11","926.43"
"03SLD-230","2024-12-05","12","950.84"
"03SLD-230","2024-12-05","13","1008.18"
"03SLD-230","2024-12-05","14","1030.16"
"03SLD-230","2024-12-05","15","1085.31"
"03SLD-230","2024-12-05","16","1031.48"
"03SLD-230","2024-12-05","17","1082.04"
"03SLD-230","2024-12-05","18","2474.32"
"03SLD-230","2024-12-05","19","1558.7"
"03SLD-230","2024-12-05","20","1005.81"
"03SLD-230","2024-12-05","21","769.3"
"03SLD-230","2024-12-05","22","637.68"
"03SLD-230","2024-12-05","23","615.66"
"03SLD-230","2024-12-05","24","591.3"
"03SLD-230","2024-12-06","1","620.19"
"03SLD-230","2024-12-06","2","548.02"
"03SLD-230","2024-12-06","3","531.22"
"03SLD-230","2024-12-06","4","527.77"
"03SLD-230","2024-12-06","5","529.85"
"03SLD-230","2024-12-06","6","545.22"
"03SLD-230","2024-12-06","7","700.33"
"03SLD-230","2024-12-06","8","1088.02"
"03SLD-230","2024-12-06","9","1168.9"
"03SLD-230","2024-12-06","10","1026.82"
"03SLD-230","2024-12-06","11","912.85"
"03SLD-230","2024-12-06","12","917.32"
"03SLD-230","2024-12-06","13","544.63"
"03SLD-230","2024-12-06","14","603.39"
"03SLD-230","2024-12-06","15","612.8"
"03SLD-230","2024-12-06","16","661.92"
"03SLD-230","2024-12-06","17","641.04"
"03SLD-230","2024-12-06","18","703.4"
"03SLD-230","2024-12-06","19","660.59"
"03SLD-230","2024-12-06","20","714.5"
"03SLD-230","2024-12-06","21","667.1"
"03SLD-230","2024-12-06","22","688.29"
"03SLD-230","2024-12-06","23","656.04"
"03SLD-230","2024-12-06","24","621.82"
"03SLD-230","2024-12-07","1","667.54"
"03SLD-230","2024-12-07","2","646.52"
"03SLD-230","2024-12-07","3","606.61"
"03SLD-230","2024-12-07","4","549.33"
"03SLD-230","2024-12-07","5","545.76"
"03SLD-230","2024-12-07","6","566.76"
"03SLD-230","2024-12-07","7","619.33"
"03SLD-230","2024-12-07","8","648.76"
"03SLD-230","2024-12-07","9","627.31"
"03SLD-230","2024-12-07","10","559.89"
"03SLD-230","2024-12-07","11","577.74"
"03SLD-230","2024-12-07","12","577.87"
"03SLD-230","2024-12-07","13","553.98"
"03SLD-230","2024-12-07","14","546.6"
"03SLD-230","2024-12-07","15","562.38"
"03SLD-230","2024-12-07","16","556.72"
"03SLD-230","2024-12-07","17","743.82"
"03SLD-230","2024-12-07","18","1189.21"
"03SLD-230","2024-12-07","19","1176.98"
"03SLD-230","2024-12-07","20","1139.17"
"03SLD-230","2024-12-07","21","1156.81"
"03SLD-230","2024-12-07","22","1072.57"
"03SLD-230","2024-12-07","23","1087.74"
"03SLD-230","2024-12-07","24","656.68"
"08PPO-115","2024-12-01","1","1077.45"
"08PPO-115","2024-12-01","2","660.7"
"08PPO-115","2024-12-01","3","605.03"
"08PPO-115","2024-12-01","4","586.78"
"08PPO-115","2024-12-01","5","584.17"
"08PPO-115","2024-12-01","6","588.47"
"08PPO-115","2024-12-01","7","573.52"
"08PPO-115","2024-12-01","8","528.36"
"08PPO-115","2024-12-01","9","488.54"
"08PPO-115","2024-12-01","10","429.18"
"08PPO-115","2024-12-01","11","491.23"
"08PPO-115","2024-12-01","12","501.07"
"08PPO-115","2024-12-01","13","520.83"
"08PPO-115","2024-12-01","14","533.89"
"08PPO-115","2024-12-01","15","544.27"
"08PPO-115","2024-12-01","16","549.37"
"08PPO-115","2024-12-01","17","573.57"
"08PPO-115","2024-12-01","18","751.29"
"08PPO-115","2024-12-01","19","956.52"
"08PPO-115","2024-12-01","20","1052.3"
"08PPO-115","2024-12-01","21","960.08"
"08PPO-115","2024-12-01","22","1099.36"
"08PPO-115","2024-12-01","23","876.63"
"08PPO-115","2024-12-01","24","683.68"
"08PPO-115","2024-12-02","1","569.98"
"08PPO-115","2024-12-02","2","537.55"
"08PPO-115","2024-12-02","3","492.73"
"08PPO-115","2024-12-02","4","485.09"
"08PPO-115","2024-12-02","5","481.88"
"08PPO-115","2024-12-02","6","500.73"
"08PPO-115","2024-12-02","7","550.21"
"08PPO-115","2024-12-02","8","556.73"
"08PPO-115","2024-12-02","9","538.44"
"08PPO-115","2024-12-02","10","544.75"
"08PPO-115","2024-12-02","11","565.26"
"08PPO-115","2024-12-02","12","585.32"
"08PPO-115","2024-12-02","13","612.47"
"08PPO-115","2024-12-02","14","613.8"
"08PPO-115","2024-12-02","15","616.48"
"08PPO-115","2024-12-02","16","677.86"
"08PPO-115","2024-12-02","17","691.64"
"08PPO-115","2024-12-02","18","903.66"
"08PPO-115","2024-12-02","19","645.41"
"08PPO-115","2024-12-02","20","1039.2"
"08PPO-115","2024-12-02","21","682.34"
"08PPO-115","2024-12-02","22","1206.25"
"08PPO-115","2024-12-02","23","714.66"
"08PPO-115","2024-12-02","24","680.74"
"08PPO-115","2024-12-03","1","634.96"
"08PPO-115","2024-12-03","2","583.56"
"08PPO-115","2024-12-03","3","566.89"
"08PPO-115","2024-12-03","4","548.11"
"08PPO-115","2024-12-03","5","536.13"
"08PPO-115","2024-12-03","6","548.56"
"08PPO-115","2024-12-03","7","571.07"
"08PPO-115","2024-12-03","8","571.95"
"08PPO-115","2024-12-03","9","560.77"
"08PPO-115","2024-12-03","10","570.51"
"08PPO-115","2024-12-03","11","564.5"
"08PPO-115","2024-12-03","12","547.74"
"08PPO-115","2024-12-03","13","545.1"
"08PPO-115","2024-12-03","14","568.16"
"08PPO-115","2024-12-03","15","576.1"
"08PPO-115","2024-12-03","16","610.12"
"08PPO-115","2024-12-03","17","703.25"
"08PPO-115","2024-12-03","18","639.36"
"08PPO-115","2024-12-03","19","812.33"
"08PPO-115","2024-12-03","20","624.39"
"08PPO-115","2024-12-03","21","618.75"
"08PPO-115","2024-12-03","22","640.36"
"08PPO-115","2024-12-03","23","689.31"
"08PPO-115","2024-12-03","24","598.23"
"08PPO-115","2024-12-04","1","645.09"
"08PPO-115","2024-12-04","2","594"
"08PPO-115","2024-12-04","3","608.6"
"08PPO-115","2024-12-04","4","602.37"
"08PPO-115","2024-12-04","5","586.56"
"08PPO-115","2024-12-04","6","600.17"
"08PPO-115","2024-12-04","7","661.09"
"08PPO-115","2024-12-04","8","795.43"
"08PPO-115","2024-12-04","9","663.69"
"08PPO-115","2024-12-04","10","629.94"
"08PPO-115","2024-12-04","11","637.77"
"08PPO-115","2024-12-04","12","647.56"
"08PPO-115","2024-12-04","13","722.08"
"08PPO-115","2024-12-04","14","767.31"
"08PPO-115","2024-12-04","15","719.84"
"08PPO-115","2024-12-04","16","852.21"
"08PPO-115","2024-12-04","17","839.4"
"08PPO-115","2024-12-04","18","708.72"
"08PPO-115","2024-12-04","19","697.16"
"08PPO-115","2024-12-04","20","696.93"
"08PPO-115","2024-12-04","21","1055.96"
"08PPO-115","2024-12-04","22","1168.29"
"08PPO-115","2024-12-04","23","894.42"
"08PPO-115","2024-12-04","24","706.66"
"08PPO-115","2024-12-05","1","634.95"
"08PPO-115","2024-12-05","2","566.35"
"08PPO-115","2024-12-05","3","555.92"
"08PPO-115","2024-12-05","4","555.56"
"08PPO-115","2024-12-05","5","552.85"
"08PPO-115","2024-12-05","6","565.57"
"08PPO-115","2024-12-05","7","624.77"
"08PPO-115","2024-12-05","8","527.19"
"08PPO-115","2024-12-05","9","587.14"
"08PPO-115","2024-12-05","10","589.52"
"08PPO-115","2024-12-05","11","568.46"
"08PPO-115","2024-12-05","12","579.87"
"08PPO-115","2024-12-05","13","596.32"
"08PPO-115","2024-12-05","14","601.47"
"08PPO-115","2024-12-05","15","654.98"
"08PPO-115","2024-12-05","16","680.64"
"08PPO-115","2024-12-05","17","677.97"
"08PPO-115","2024-12-05","18","1027.67"
"08PPO-115","2024-12-05","19","952.44"
"08PPO-115","2024-12-05","20","769.16"
"08PPO-115","2024-12-05","21","636.44"
"08PPO-115","2024-12-05","22","645.2"
"08PPO-115","2024-12-05","23","633.8"
"08PPO-115","2024-12-05","24","620.26"
"08PPO-115","2024-12-06","1","652.99"
"08PPO-115","2024-12-06","2","571.39"
"08PPO-115","2024-12-06","3","558.39"
"08PPO-115","2024-12-06","4","552.87"
"08PPO-115","2024-12-06","5","555.79"
"08PPO-115","2024-12-06","6","570.65"
"08PPO-115","2024-12-06","7","611.25"
"08PPO-115","2024-12-06","8","601.11"
"08PPO-115","2024-12-06","9","624.23"
"08PPO-115","2024-12-06","10","598.27"
"08PPO-115","2024-12-06","11","624.08"
"08PPO-115","2024-12-06","12","605.97"
"08PPO-115","2024-12-06","13","566.23"
"08PPO-115","2024-12-06","14","602.5"
"08PPO-115","2024-12-06","15","483.65"
"08PPO-115","2024-12-06","16","490.86"
"08PPO-115","2024-12-06","17","493.44"
"08PPO-115","2024-12-06","18","710.61"
"08PPO-115","2024-12-06","19","659.51"
"08PPO-115","2024-12-06","20","649.85"
"08PPO-115","2024-12-06","21","665.65"
"08PPO-115","2024-12-06","22","663.17"
"08PPO-115","2024-12-06","23","674.55"
"08PPO-115","2024-12-06","24","641.4"
"08PPO-115","2024-12-07","1","750.48"
"08PPO-115","2024-12-07","2","651.2"
"08PPO-115","2024-12-07","3","589.51"
"08PPO-115","2024-12-07","4","584.49"
"08PPO-115","2024-12-07","5","570.93"
"08PPO-115","2024-12-07","6","597.22"
"08PPO-115","2024-12-07","7","588.32"
"08PPO-115","2024-12-07","8","573.11"
"08PPO-115","2024-12-07","9","601.98"
"08PPO-115","2024-12-07","10","603.03"
"08PPO-115","2024-12-07","11","642.07"
"08PPO-115","2024-12-07","12","647.67"
"08PPO-115","2024-12-07","13","612.07"
"08PPO-115","2024-12-07","14","589.75"
"08PPO-115","2024-12-07","15","664.9"
"08PPO-115","2024-12-07","16","618.78"
